Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Power_Windows,Power_Seats,Power,Torque,Odometer,Speedometer,Tachometer,Seating_Capacity,Seats_Material,Front_Track,Rear_Track,Wheels_Size,Kerb_Weight,Gross_Vehicle_Weight,Type,Start_/_Stop_Button,12v_Power_Outlet,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty_Years,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Basic_Warranty_Distance
Skoda,Rapid,1.5 Tdi Cr Ambition,1129599,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,14.5,5,163,Ventilated Disc,Drum,All Windows,None,110PS,250Nm,Digital,Analog,Analog,5,Fabric,1672 mm,1645 mm,315/35 ZR20,1630 kg,,Manual,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors,Yes,Yes,No,No,Yes,None,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,No,No,None,Yes,Yes,No,No,Yes,No,No,No,,No,No,,,0
Skoda,Rapid,1.5 Tdi Cr Ambition At,1249599,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,14.5,7,163,Ventilated Disc,Drum,All Windows,None,110PS,250Nm,Digital,Analog,Analog,5,Fabric,1295 mm,1290 mm,145/80R12,720 kg,1185 kg,Automatic,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors,Yes,Yes,No,No,No,None,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,Yes,No,None,Yes,No,No,No,Yes,No,No,No,,No,No,,,0
Skoda,Rapid,1.6 Mpi Style At,1243599,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1466,4413,1699,Sedan,4,12,7,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Leather,1295 mm,1290 mm,145/80R12,720 kg,1185 kg,Automatic,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,2,Rear sensors,Yes,Yes,No,No,No,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,No,Yes,None,No,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Skoda,Rapid,1.5 Tdi Cr Style At,1399599,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,18,5,163,Ventilated Disc,Drum,All Windows,None,110PS,250Nm,Digital,Analog,Analog,5,Leather,,,165/70R14,,,Automatic,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,None,Yes,Yes,No,No,No,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,None,Yes,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Skoda,Rapid,1.5 Tdi Cr Style,1273599,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,18,5,163,Ventilated Disc,Drum,All Windows,None,110PS,250Nm,Digital,Analog,Analog,5,Leather,,,165/70R14,935 kg,,Manual,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors,Yes,Yes,No,No,Yes,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,No,Yes,None,Yes,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Skoda,Rapid,1.6 Mpi Style,1115599,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1466,4413,1699,Sedan,4,12,5,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Leather,,,165/70R14,935 kg,,Manual,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,2,Rear sensors,Yes,Yes,No,No,No,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,No,Yes,None,No,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Skoda,Rapid,1.6 Mpi Ambition At,999599,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1466,4413,1699,Sedan,4,12,5,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Fabric,,,165/70R14,935 kg,,Automatic,No,Yes,Yes,Yes,3,Yes,"Internal, With Remote",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,2,Rear sensors,Yes,Yes,No,No,No,None,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,No,No,None,No,Yes,No,No,Yes,No,No,No,,No,No,,,0
Skoda,Rapid,Onyx Mt Petrol,975599,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1466,4413,1699,Sedan,4,12,5,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Leather,,,165/70R14,935 kg,,Manual,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,2,Rear sensors with camera,Yes,Yes,No,No,No,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,None,No,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Skoda,Rapid,Onyx At Petrol,1099599,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1466,4413,1699,Sedan,4,12,7,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Leather,,,165/70R14,935 kg,,Automatic,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,2,Rear sensors with camera,Yes,Yes,No,No,No,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,None,No,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Skoda,Rapid,Onyx Mt Diesel,1158599,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,18,5,163,Ventilated Disc,Drum,All Windows,None,110PS,250Nm,Digital,Analog,Analog,5,Leather,,,175/60R15,935 kg,,Manual,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors with camera,Yes,Yes,No,No,Yes,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,None,Yes,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Skoda,Rapid,Onyx At Diesel,1273599,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,18,5,163,Ventilated Disc,Drum,All Windows,None,110PS,250Nm,Digital,Analog,Analog,5,Leather,,,175/60R15,935 kg,,Automatic,No,Yes,Yes,Yes,3,Yes,"With Remote, Internal",460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors with camera,Yes,Yes,No,No,No,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,None,Yes,Yes,Yes,No,Yes,No,No,Yes,,No,No,,,0
Fiat,Abarth Punto,1.4 T-Jet,980970,1368,4,4,FWD,4,"Front, Transverse",Injection,45,Petrol,1505,3989,1687,Hatchback,5,17,5,155,Ventilated Disc,Ventilated Disc,All Windows,None,145PS,212Nm,Digital,Analog,Analog,5,Fabric,,,165/70R14,,,Manual,No,Yes,Yes,Yes,0,Yes,"With Remote, Internal",,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2,None,Yes,Yes,No,No,No,None,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,None,No,No,No,None,Yes,No,No,No,Yes,No,No,No,,No,No,,,0
Hyundai,Creta,1.4 Crdi E Plus,999990,1396,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,21.38,6,190,Ventilated Disc,Drum,All Windows,None,90PS,220Nm,Digital,Analog,Analog,5,Fabric,,,175/60R15,,,Manual,No,Yes,Yes,No,3,No,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Centre,No,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors,No,Yes,No,No,No,None,None,Yes,No,None,No,Yes,No,None,Yes,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Hyundai,Creta,1.6 Vtvt E Plus,999990,1591,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,6,190,Ventilated Disc,Drum,All Windows,None,123PS,151Nm,Digital,Analog,Analog,5,Fabric,1479 mm,1493 mm,165/65R14,,,Manual,No,Yes,Yes,No,3,No,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Centre,No,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors,No,Yes,No,No,No,None,None,Yes,No,None,No,Yes,No,None,Yes,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Hyundai,Creta,1.6 Vtvt Sx,1232534,1591,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,6,190,Ventilated Disc,Drum,All Windows,None,123PS,151Nm,Digital,Analog,Analog,5,Fabric,1479 mm,1493 mm,,,,Manual,Yes,Yes,Yes,No,3,Yes,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,No,No,None,No,No,No,No,Yes,No,No,Yes,,No,No,,,0
Hyundai,Creta,1.6 Vtvt Sx (O),1394437,1591,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,6,190,Ventilated Disc,Drum,All Windows,Power seats,123PS,151Nm,Digital,Analog,Analog,5,Leather,1479 mm,1493 mm,165/65R14,1100 kg,1530 kg,Manual,Yes,Yes,Yes,No,3,Yes,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,Yes,Yes,Yes,6,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,Yes,No,None,No,No,No,No,Yes,No,No,Yes,,No,No,,,0
Hyundai,Creta,1.6 Vtvt Sx At,1377363,1591,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,6,190,Ventilated Disc,Drum,All Windows,None,123PS,151Nm,Digital,Analog,Analog,5,Fabric,1479 mm,1493 mm,175/60R15,1100 kg,1530 kg,Automatic,Yes,Yes,Yes,No,3,Yes,"With Remote, Internal",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,No,No,None,No,Yes,No,No,Yes,No,No,Yes,,No,No,,,0
Hyundai,Creta,1.6 Vtvt Sx Dual Tone,1287041,1591,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,6,190,Ventilated Disc,Drum,All Windows,None,123PS,151Nm,Digital,Analog,Analog,5,Fabric,1475 mm,1493 mm,165/65R14,1100 kg,1530 kg,Automatic,Yes,Yes,Yes,No,3,Yes,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,No,No,None,No,No,No,No,Yes,No,No,No,,No,No,,,0
Hyundai,Creta,1.4 Crdi S,1197919,1396,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,21.38,6,190,Ventilated Disc,Drum,All Windows,None,90PS,220Nm,Digital,Analog,Analog,5,Fabric,1479 mm,1493 mm,165/65R14,1100 kg,1530 kg,Manual,No,Yes,Yes,No,3,Yes,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,Yes,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Hyundai,Creta,1.6 Crdi Sx,1366797,1582,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,6,190,Ventilated Disc,Drum,All Windows,None,128ps,260Nm,Digital,Analog,Analog,5,Fabric,1479 mm,1493 mm,165/65R14,1100 kg,1530 kg,Manual,No,Yes,Yes,No,0,Yes,"With Remote, Internal",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,No,No,None,No,No,No,No,Yes,No,No,Yes,,No,No,,,0
Hyundai,Creta,1.6 Crdi Sx (O),1543564,1582,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,6,190,Ventilated Disc,Drum,All Windows,Power seats,128ps,260Nm,Digital,Analog,Analog,5,Leather,1479 mm,1493 mm,175/60R15,1100 kg,1530 kg,Manual,Yes,Yes,Yes,No,3,Yes,"With Remote, Internal",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,Yes,Yes,Yes,6,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,Yes,No,None,No,No,No,No,Yes,No,Yes,Yes,,No,No,,,0
Hyundai,Creta,1.6 Crdi Sx At,1527395,1582,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,6,190,Ventilated Disc,Drum,All Windows,None,128ps,260Nm,Digital,Analog,Analog,5,Fabric,1479 mm,1493 mm,165/65R14,1100 kg,1530 kg,Automatic,Yes,Yes,Yes,No,3,Yes,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,No,No,None,No,Yes,No,No,Yes,No,No,Yes,,No,No,,,0
Hyundai,Creta,1.6 Crdi Sx Dual Tone,1421208,1582,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,6,190,Ventilated Disc,Drum,All Windows,None,128ps,260Nm,Digital,Analog,Analog,5,Fabric,,,165/70 R14,930 kg,,Manual,No,Yes,Yes,No,0,Yes,"With Remote, Internal",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,No,No,None,No,No,No,No,Yes,No,No,Yes,,No,No,,,0
Hyundai,Creta,1.6 Crdi S At,1336033,1582,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,6,190,Ventilated Disc,Drum,All Windows,None,128ps,260Nm,Digital,Analog,Analog,5,Fabric,,,15x5.5j Alloy,,,Automatic,Yes,Yes,Yes,No,3,Yes,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Hyundai,Creta,1.6 Vtvt Sx (O) Executive,1422937,1591,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,6,190,Ventilated Disc,Drum,All Windows,Power seats,121bhp,151Nm,Digital,Analog,Analog,5,Leather,,,14x5.5j Steel,,,Manual,Yes,Yes,Yes,No,3,Yes,"Internal, With Remote",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,Yes,Yes,Yes,6,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,No,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,Yes,No,None,No,No,No,No,Yes,No,No,Yes,,No,No,,,0
Hyundai,Creta,1.6 Crdi Sx (O) Executive,1572064,1582,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,6,190,Ventilated Disc,Drum,All Windows,Power seats,126bhp,260Nm,Digital,Analog,Analog,5,Leather,1470 mm,1475 mm,15x5.5j Alloy,1001 kg,1425 kg,Manual,Yes,Yes,Yes,No,3,Yes,"With Remote, Internal",475 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,Yes,Yes,Yes,6,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,No,Cup Holders,Yes,Yes,No,None,No,No,No,No,Yes,No,Yes,Yes,,No,No,,,0
